id,province_id,city_id,province_name,city_name,type,subdistrict_name
1211,7,88,Gorontalo,Bone Bolango,Kabupaten,Suwawa
1212,7,88,Gorontalo,Bone Bolango,Kabupaten,Suwawa Selatan
1213,7,88,Gorontalo,Bone Bolango,Kabupaten,Suwawa Tengah
1214,7,88,Gorontalo,Bone Bolango,Kabupaten,Suwawa Timur
1215,7,88,Gorontalo,Bone Bolango,Kabupaten,Tapa
1216,7,88,Gorontalo,Bone Bolango,Kabupaten,Tilongkabila
1217,15,89,Kalimantan Timur,Bontang,Kota,Bontang Barat
1218,15,89,Kalimantan Timur,Bontang,Kota,Bontang Selatan
1219,15,89,Kalimantan Timur,Bontang,Kota,Bontang Utara
1220,24,90,Papua,Boven Digoel,Kabupaten,Ambatkwi (Ambatkui)
1221,24,90,Papua,Boven Digoel,Kabupaten,Arimop
1222,24,90,Papua,Boven Digoel,Kabupaten,Bomakia
1223,24,90,Papua,Boven Digoel,Kabupaten,Firiwage
1224,24,90,Papua,Boven Digoel,Kabupaten,Fofi
1225,24,90,Papua,Boven Digoel,Kabupaten,Iniyandit
1226,24,90,Papua,Boven Digoel,Kabupaten,Jair
1227,24,90,Papua,Boven Digoel,Kabupaten,Kawagit
1228,24,90,Papua,Boven Digoel,Kabupaten,Ki
1229,24,90,Papua,Boven Digoel,Kabupaten,Kombay
1230,24,90,Papua,Boven Digoel,Kabupaten,Kombut
1231,24,90,Papua,Boven Digoel,Kabupaten,Kouh
1232,24,90,Papua,Boven Digoel,Kabupaten,Mandobo
1233,24,90,Papua,Boven Digoel,Kabupaten,Manggelum
1234,24,90,Papua,Boven Digoel,Kabupaten,Mindiptana
1235,24,90,Papua,Boven Digoel,Kabupaten,Ninati
1236,24,90,Papua,Boven Digoel,Kabupaten,Sesnuk
1237,24,90,Papua,Boven Digoel,Kabupaten,Subur
1238,24,90,Papua,Boven Digoel,Kabupaten,Waropko
1239,24,90,Papua,Boven Digoel,Kabupaten,Yaniruma
1240,10,91,Jawa Tengah,Boyolali,Kabupaten,Ampel
1241,10,91,Jawa Tengah,Boyolali,Kabupaten,Andong
1242,10,91,Jawa Tengah,Boyolali,Kabupaten,Banyudono
1243,10,91,Jawa Tengah,Boyolali,Kabupaten,Boyolali
1244,10,91,Jawa Tengah,Boyolali,Kabupaten,Cepogo
1245,10,91,Jawa Tengah,Boyolali,Kabupaten,Juwangi
1246,10,91,Jawa Tengah,Boyolali,Kabupaten,Karanggede
1247,10,91,Jawa Tengah,Boyolali,Kabupaten,Kemusu
1248,10,91,Jawa Tengah,Boyolali,Kabupaten,Klego
1249,10,91,Jawa Tengah,Boyolali,Kabupaten,Mojosongo
1250,10,91,Jawa Tengah,Boyolali,Kabupaten,Musuk
1251,10,91,Jawa Tengah,Boyolali,Kabupaten,Ngemplak
1252,10,91,Jawa Tengah,Boyolali,Kabupaten,Nogosari
1253,10,91,Jawa Tengah,Boyolali,Kabupaten,Sambi
1254,10,91,Jawa Tengah,Boyolali,Kabupaten,Sawit
1255,10,91,Jawa Tengah,Boyolali,Kabupaten,Selo
1256,10,91,Jawa Tengah,Boyolali,Kabupaten,Simo
1257,10,91,Jawa Tengah,Boyolali,Kabupaten,Teras
1258,10,91,Jawa Tengah,Boyolali,Kabupaten,Wonosegoro
1259,10,92,Jawa Tengah,Brebes,Kabupaten,Banjarharjo
1260,10,92,Jawa Tengah,Brebes,Kabupaten,Bantarkawung
1261,10,92,Jawa Tengah,Brebes,Kabupaten,Brebes
1262,10,92,Jawa Tengah,Brebes,Kabupaten,Bulakamba
1263,10,92,Jawa Tengah,Brebes,Kabupaten,Bumiayu
1264,10,92,Jawa Tengah,Brebes,Kabupaten,Jatibarang
1265,10,92,Jawa Tengah,Brebes,Kabupaten,Kersana
1266,10,92,Jawa Tengah,Brebes,Kabupaten,Ketanggungan
1267,10,92,Jawa Tengah,Brebes,Kabupaten,Larangan
1268,10,92,Jawa Tengah,Brebes,Kabupaten,Losari
1269,10,92,Jawa Tengah,Brebes,Kabupaten,Paguyangan
1270,10,92,Jawa Tengah,Brebes,Kabupaten,Salem
1271,10,92,Jawa Tengah,Brebes,Kabupaten,Sirampog
1272,10,92,Jawa Tengah,Brebes,Kabupaten,Songgom
1273,10,92,Jawa Tengah,Brebes,Kabupaten,Tanjung
1274,10,92,Jawa Tengah,Brebes,Kabupaten,Tonjong
1275,10,92,Jawa Tengah,Brebes,Kabupaten,Wanasari
1276,32,93,Sumatera Barat,Bukittinggi,Kota,Aur Birugo Tigo Baleh
1277,32,93,Sumatera Barat,Bukittinggi,Kota,Guguk Panjang (Guguak Panjang)
1278,32,93,Sumatera Barat,Bukittinggi,Kota,Mandiangin Koto Selayan
1279,1,94,Bali,Buleleng,Kabupaten,Banjar
1280,1,94,Bali,Buleleng,Kabupaten,Buleleng
1281,1,94,Bali,Buleleng,Kabupaten,Busungbiu
1282,1,94,Bali,Buleleng,Kabupaten,Gerokgak
1283,1,94,Bali,Buleleng,Kabupaten,Kubutambahan
1284,1,94,Bali,Buleleng,Kabupaten,Sawan
1285,1,94,Bali,Buleleng,Kabupaten,Seririt
1286,1,94,Bali,Buleleng,Kabupaten,Sukasada
1287,1,94,Bali,Buleleng,Kabupaten,Tejakula
1288,28,95,Sulawesi Selatan,Bulukumba,Kabupaten,Bonto Bahari
1289,28,95,Sulawesi Selatan,Bulukumba,Kabupaten,Bontotiro
1290,28,95,Sulawesi Selatan,Bulukumba,Kabupaten,Bulukumba (Bulukumpa)
1291,28,95,Sulawesi Selatan,Bulukumba,Kabupaten,Gantorang/Gantarang (Gangking)
1292,28,95,Sulawesi Selatan,Bulukumba,Kabupaten,Hero Lange-Lange (Herlang)
1293,28,95,Sulawesi Selatan,Bulukumba,Kabupaten,Kajang
1294,28,95,Sulawesi Selatan,Bulukumba,Kabupaten,Kindang
1295,28,95,Sulawesi Selatan,Bulukumba,Kabupaten,Rilau Ale
1296,28,95,Sulawesi Selatan,Bulukumba,Kabupaten,Ujung Bulu
1297,28,95,Sulawesi Selatan,Bulukumba,Kabupaten,Ujung Loe
1298,16,96,Kalimantan Utara,Bulungan (Bulongan),Kabupaten,Peso
1299,16,96,Kalimantan Utara,Bulungan (Bulongan),Kabupaten,Peso Hilir/Ilir
1300,16,96,Kalimantan Utara,Bulungan (Bulongan),Kabupaten,Pulau Bunyu
1301,16,96,Kalimantan Utara,Bulungan (Bulongan),Kabupaten,Sekatak
1302,16,96,Kalimantan Utara,Bulungan (Bulongan),Kabupaten,Tanjung Palas
1303,16,96,Kalimantan Utara,Bulungan (Bulongan),Kabupaten,Tanjung Palas Barat
1304,16,96,Kalimantan Utara,Bulungan (Bulongan),Kabupaten,Tanjung Palas Tengah
1305,16,96,Kalimantan Utara,Bulungan (Bulongan),Kabupaten,Tanjung Palas Timur
1306,16,96,Kalimantan Utara,Bulungan (Bulongan),Kabupaten,Tanjung Palas Utara
1307,16,96,Kalimantan Utara,Bulungan (Bulongan),Kabupaten,Tanjung Selor
1308,8,97,Jambi,Bungo,Kabupaten,Bathin II Babeko
1309,8,97,Jambi,Bungo,Kabupaten,Bathin II Pelayang
1310,8,97,Jambi,Bungo,Kabupaten,Bathin III
1311,8,97,Jambi,Bungo,Kabupaten,Bathin III Ulu
1312,8,97,Jambi,Bungo,Kabupaten,Bungo Dani
1313,8,97,Jambi,Bungo,Kabupaten,Jujuhan
1314,8,97,Jambi,Bungo,Kabupaten,Jujuhan Ilir
1315,8,97,Jambi,Bungo,Kabupaten,Limbur Lubuk Mengkuang
1316,8,97,Jambi,Bungo,Kabupaten,Muko-Muko Batin VII
1317,8,97,Jambi,Bungo,Kabupaten,Pasar Muara Bungo
1318,8,97,Jambi,Bungo,Kabupaten,Pelepat
1319,8,97,Jambi,Bungo,Kabupaten,Pelepat Ilir
1320,8,97,Jambi,Bungo,Kabupaten,Rantau Pandan
1321,8,97,Jambi,Bungo,Kabupaten,Rimbo Tengah
1322,8,97,Jambi,Bungo,Kabupaten,Tanah Sepenggal
1323,8,97,Jambi,Bungo,Kabupaten,Tanah Sepenggal Lintas
1324,8,97,Jambi,Bungo,Kabupaten,Tanah Tumbuh
1325,29,98,Sulawesi Tengah,Buol,Kabupaten,Biau
1326,29,98,Sulawesi Tengah,Buol,Kabupaten,Bokat
1327,29,98,Sulawesi Tengah,Buol,Kabupaten,Bukal
1328,29,98,Sulawesi Tengah,Buol,Kabupaten,Bunobogu
1329,29,98,Sulawesi Tengah,Buol,Kabupaten,Gadung
1330,29,98,Sulawesi Tengah,Buol,Kabupaten,Karamat
1331,29,98,Sulawesi Tengah,Buol,Kabupaten,Lakea (Lipunoto)
1332,29,98,Sulawesi Tengah,Buol,Kabupaten,Momunu
1333,29,98,Sulawesi Tengah,Buol,Kabupaten,Paleleh
1334,29,98,Sulawesi Tengah,Buol,Kabupaten,Paleleh Barat
1335,29,98,Sulawesi Tengah,Buol,Kabupaten,Tiloan
1336,19,99,Maluku,Buru,Kabupaten,Airbuaya
1337,19,99,Maluku,Buru,Kabupaten,Batabual
1338,19,99,Maluku,Buru,Kabupaten,Fena Leisela
1339,19,99,Maluku,Buru,Kabupaten,Lilialy
1340,19,99,Maluku,Buru,Kabupaten,Lolong Guba
1341,19,99,Maluku,Buru,Kabupaten,Namlea
1342,19,99,Maluku,Buru,Kabupaten,Teluk Kaiely
1343,19,99,Maluku,Buru,Kabupaten,Waeapo
1344,19,99,Maluku,Buru,Kabupaten,Waelata
1345,19,99,Maluku,Buru,Kabupaten,Waplau
1346,19,100,Maluku,Buru Selatan,Kabupaten,Ambalau
1347,19,100,Maluku,Buru Selatan,Kabupaten,Fena Fafan
1348,19,100,Maluku,Buru Selatan,Kabupaten,Kepala Madan
1349,19,100,Maluku,Buru Selatan,Kabupaten,Leksula
1350,19,100,Maluku,Buru Selatan,Kabupaten,Namrole
1351,19,100,Maluku,Buru Selatan,Kabupaten,Waesama
1352,30,101,Sulawesi Tenggara,Buton,Kabupaten,Batauga
1353,30,101,Sulawesi Tenggara,Buton,Kabupaten,Batu Atas
1354,30,101,Sulawesi Tenggara,Buton,Kabupaten,Gu
1355,30,101,Sulawesi Tenggara,Buton,Kabupaten,Kadatua
1356,30,101,Sulawesi Tenggara,Buton,Kabupaten,Kapontori
1357,30,101,Sulawesi Tenggara,Buton,Kabupaten,Lakudo
1358,30,101,Sulawesi Tenggara,Buton,Kabupaten,Lapandewa
1359,30,101,Sulawesi Tenggara,Buton,Kabupaten,Lasalimu
1360,30,101,Sulawesi Tenggara,Buton,Kabupaten,Lasalimu Selatan
1361,30,101,Sulawesi Tenggara,Buton,Kabupaten,Mawasangka
1362,30,101,Sulawesi Tenggara,Buton,Kabupaten,Mawasangka Tengah
1363,30,101,Sulawesi Tenggara,Buton,Kabupaten,Mawasangka Timur
1364,30,101,Sulawesi Tenggara,Buton,Kabupaten,Pasar Wajo
1365,30,101,Sulawesi Tenggara,Buton,Kabupaten,Sampolawa
1366,30,101,Sulawesi Tenggara,Buton,Kabupaten,Sangia Mambulu
1367,30,101,Sulawesi Tenggara,Buton,Kabupaten,Siompu
1368,30,101,Sulawesi Tenggara,Buton,Kabupaten,Siompu Barat
1369,30,101,Sulawesi Tenggara,Buton,Kabupaten,Siontapia (Siontapina)
1370,30,101,Sulawesi Tenggara,Buton,Kabupaten,Talaga Raya (Telaga Raya)
1371,30,101,Sulawesi Tenggara,Buton,Kabupaten,Wabula
1372,30,101,Sulawesi Tenggara,Buton,Kabupaten,Wolowa
1373,30,102,Sulawesi Tenggara,Buton Utara,Kabupaten,Bonegunu
1374,30,102,Sulawesi Tenggara,Buton Utara,Kabupaten,Kambowa
1375,30,102,Sulawesi Tenggara,Buton Utara,Kabupaten,Kulisusu (Kalingsusu/Kalisusu)
1376,30,102,Sulawesi Tenggara,Buton Utara,Kabupaten,Kulisusu Barat
1377,30,102,Sulawesi Tenggara,Buton Utara,Kabupaten,Kulisusu Utara
1378,30,102,Sulawesi Tenggara,Buton Utara,Kabupaten,Wakorumba Utara
1379,9,103,Jawa Barat,Ciamis,Kabupaten,Banjarsari
1380,9,103,Jawa Barat,Ciamis,Kabupaten,Baregbeg
1381,9,103,Jawa Barat,Ciamis,Kabupaten,Ciamis
1382,9,103,Jawa Barat,Ciamis,Kabupaten,Cidolog
1383,9,103,Jawa Barat,Ciamis,Kabupaten,Cihaurbeuti
1384,9,103,Jawa Barat,Ciamis,Kabupaten,Cijeungjing
1385,9,103,Jawa Barat,Ciamis,Kabupaten,Cikoneng
1386,9,103,Jawa Barat,Ciamis,Kabupaten,Cimaragas
1387,9,103,Jawa Barat,Ciamis,Kabupaten,Cipaku
1388,9,103,Jawa Barat,Ciamis,Kabupaten,Cisaga
1389,9,103,Jawa Barat,Ciamis,Kabupaten,Jatinagara
1390,9,103,Jawa Barat,Ciamis,Kabupaten,Kawali
1391,9,103,Jawa Barat,Ciamis,Kabupaten,Lakbok
1392,9,103,Jawa Barat,Ciamis,Kabupaten,Lumbung
1393,9,103,Jawa Barat,Ciamis,Kabupaten,Pamarican
1394,9,103,Jawa Barat,Ciamis,Kabupaten,Panawangan
1395,9,103,Jawa Barat,Ciamis,Kabupaten,Panjalu
1396,9,103,Jawa Barat,Ciamis,Kabupaten,Panumbangan
1397,9,103,Jawa Barat,Ciamis,Kabupaten,Purwadadi
1398,9,103,Jawa Barat,Ciamis,Kabupaten,Rajadesa
1399,9,103,Jawa Barat,Ciamis,Kabupaten,Rancah
1400,9,103,Jawa Barat,Ciamis,Kabupaten,Sadananya
1401,9,103,Jawa Barat,Ciamis,Kabupaten,Sindangkasih
1402,9,103,Jawa Barat,Ciamis,Kabupaten,Sukadana
1403,9,103,Jawa Barat,Ciamis,Kabupaten,Sukamantri
1404,9,103,Jawa Barat,Ciamis,Kabupaten,Tambaksari
1405,9,104,Jawa Barat,Cianjur,Kabupaten,Agrabinta
1406,9,104,Jawa Barat,Cianjur,Kabupaten,Bojongpicung
1407,9,104,Jawa Barat,Cianjur,Kabupaten,Campaka
1408,9,104,Jawa Barat,Cianjur,Kabupaten,Campaka Mulya
1409,9,104,Jawa Barat,Cianjur,Kabupaten,Cianjur
1410,9,104,Jawa Barat,Cianjur,Kabupaten,Cibeber
1411,9,104,Jawa Barat,Cianjur,Kabupaten,Cibinong
1412,9,104,Jawa Barat,Cianjur,Kabupaten,Cidaun
1413,9,104,Jawa Barat,Cianjur,Kabupaten,Cijati
1414,9,104,Jawa Barat,Cianjur,Kabupaten,Cikadu
1415,9,104,Jawa Barat,Cianjur,Kabupaten,Cikalongkulon
1416,9,104,Jawa Barat,Cianjur,Kabupaten,Cilaku
1417,9,104,Jawa Barat,Cianjur,Kabupaten,Cipanas
1418,9,104,Jawa Barat,Cianjur,Kabupaten,Ciranjang
1419,9,104,Jawa Barat,Cianjur,Kabupaten,Cugenang
1420,9,104,Jawa Barat,Cianjur,Kabupaten,Gekbrong
1421,9,104,Jawa Barat,Cianjur,Kabupaten,Haurwangi
1422,9,104,Jawa Barat,Cianjur,Kabupaten,Kadupandak
1423,9,104,Jawa Barat,Cianjur,Kabupaten,Karangtengah
1424,9,104,Jawa Barat,Cianjur,Kabupaten,Leles
1425,9,104,Jawa Barat,Cianjur,Kabupaten,Mande
1426,9,104,Jawa Barat,Cianjur,Kabupaten,Naringgul
1427,9,104,Jawa Barat,Cianjur,Kabupaten,Pacet
1428,9,104,Jawa Barat,Cianjur,Kabupaten,Pagelaran
1429,9,104,Jawa Barat,Cianjur,Kabupaten,Pasirkuda
1430,9,104,Jawa Barat,Cianjur,Kabupaten,Sindangbarang
1431,9,104,Jawa Barat,Cianjur,Kabupaten,Sukaluyu
1432,9,104,Jawa Barat,Cianjur,Kabupaten,Sukanagara
1433,9,104,Jawa Barat,Cianjur,Kabupaten,Sukaresmi
1434,9,104,Jawa Barat,Cianjur,Kabupaten,Takokak
1435,9,104,Jawa Barat,Cianjur,Kabupaten,Tanggeung
1436,9,104,Jawa Barat,Cianjur,Kabupaten,Warungkondang
1437,10,105,Jawa Tengah,Cilacap,Kabupaten,Adipala
1438,10,105,Jawa Tengah,Cilacap,Kabupaten,Bantarsari
1439,10,105,Jawa Tengah,Cilacap,Kabupaten,Binangun
1440,10,105,Jawa Tengah,Cilacap,Kabupaten,Cilacap Selatan
1441,10,105,Jawa Tengah,Cilacap,Kabupaten,Cilacap Tengah
1442,10,105,Jawa Tengah,Cilacap,Kabupaten,Cilacap Utara
1443,10,105,Jawa Tengah,Cilacap,Kabupaten,Cimanggu
1444,10,105,Jawa Tengah,Cilacap,Kabupaten,Cipari
1445,10,105,Jawa Tengah,Cilacap,Kabupaten,Dayeuhluhur
1446,10,105,Jawa Tengah,Cilacap,Kabupaten,Gandrungmangu
1447,10,105,Jawa Tengah,Cilacap,Kabupaten,Jeruklegi
1448,10,105,Jawa Tengah,Cilacap,Kabupaten,Kampung Laut
1449,10,105,Jawa Tengah,Cilacap,Kabupaten,Karangpucung
1450,10,105,Jawa Tengah,Cilacap,Kabupaten,Kawunganten
1451,10,105,Jawa Tengah,Cilacap,Kabupaten,Kedungreja
1452,10,105,Jawa Tengah,Cilacap,Kabupaten,Kesugihan
1453,10,105,Jawa Tengah,Cilacap,Kabupaten,Kroya
1454,10,105,Jawa Tengah,Cilacap,Kabupaten,Majenang
1455,10,105,Jawa Tengah,Cilacap,Kabupaten,Maos
1456,10,105,Jawa Tengah,Cilacap,Kabupaten,Nusawungu
1457,10,105,Jawa Tengah,Cilacap,Kabupaten,Patimuan
1458,10,105,Jawa Tengah,Cilacap,Kabupaten,Sampang
1459,10,105,Jawa Tengah,Cilacap,Kabupaten,Sidareja
1460,10,105,Jawa Tengah,Cilacap,Kabupaten,Wanareja
1461,3,106,Banten,Cilegon,Kota,Cibeber
1462,3,106,Banten,Cilegon,Kota,Cilegon
1463,3,106,Banten,Cilegon,Kota,Citangkil
1464,3,106,Banten,Cilegon,Kota,Ciwandan
1465,3,106,Banten,Cilegon,Kota,Gerogol
1466,3,106,Banten,Cilegon,Kota,Jombang
1467,3,106,Banten,Cilegon,Kota,Pulomerak
1468,3,106,Banten,Cilegon,Kota,Purwakarta
1469,9,107,Jawa Barat,Cimahi,Kota,Cimahi Selatan
1470,9,107,Jawa Barat,Cimahi,Kota,Cimahi Tengah
1471,9,107,Jawa Barat,Cimahi,Kota,Cimahi Utara
1472,9,108,Jawa Barat,Cirebon,Kabupaten,Arjawinangun
1473,9,108,Jawa Barat,Cirebon,Kabupaten,Astanajapura
1474,9,108,Jawa Barat,Cirebon,Kabupaten,Babakan
1475,9,108,Jawa Barat,Cirebon,Kabupaten,Beber
1476,9,108,Jawa Barat,Cirebon,Kabupaten,Ciledug
1477,9,108,Jawa Barat,Cirebon,Kabupaten,Ciwaringin
1478,9,108,Jawa Barat,Cirebon,Kabupaten,Depok
1479,9,108,Jawa Barat,Cirebon,Kabupaten,Dukupuntang
1480,9,108,Jawa Barat,Cirebon,Kabupaten,Gebang
1481,9,108,Jawa Barat,Cirebon,Kabupaten,Gegesik
1482,9,108,Jawa Barat,Cirebon,Kabupaten,Gempol
1483,9,108,Jawa Barat,Cirebon,Kabupaten,Greged (Greget)
1484,9,108,Jawa Barat,Cirebon,Kabupaten,Gunung Jati (Cirebon Utara)
1485,9,108,Jawa Barat,Cirebon,Kabupaten,Jamblang
1486,9,108,Jawa Barat,Cirebon,Kabupaten,Kaliwedi
1487,9,108,Jawa Barat,Cirebon,Kabupaten,Kapetakan
1488,9,108,Jawa Barat,Cirebon,Kabupaten,Karangsembung
1489,9,108,Jawa Barat,Cirebon,Kabupaten,Karangwareng
1490,9,108,Jawa Barat,Cirebon,Kabupaten,Kedawung
1491,9,108,Jawa Barat,Cirebon,Kabupaten,Klangenan
1492,9,108,Jawa Barat,Cirebon,Kabupaten,Lemahabang
1493,9,108,Jawa Barat,Cirebon,Kabupaten,Losari
1494,9,108,Jawa Barat,Cirebon,Kabupaten,Mundu
1495,9,108,Jawa Barat,Cirebon,Kabupaten,Pabedilan
1496,9,108,Jawa Barat,Cirebon,Kabupaten,Pabuaran
1497,9,108,Jawa Barat,Cirebon,Kabupaten,Palimanan
1498,9,108,Jawa Barat,Cirebon,Kabupaten,Pangenan
1499,9,108,Jawa Barat,Cirebon,Kabupaten,Panguragan
1500,9,108,Jawa Barat,Cirebon,Kabupaten,Pasaleman
1501,9,108,Jawa Barat,Cirebon,Kabupaten,Plered
1502,9,108,Jawa Barat,Cirebon,Kabupaten,Plumbon
1503,9,108,Jawa Barat,Cirebon,Kabupaten,Sedong
1504,9,108,Jawa Barat,Cirebon,Kabupaten,Sumber
1505,9,108,Jawa Barat,Cirebon,Kabupaten,Suranenggala
1506,9,108,Jawa Barat,Cirebon,Kabupaten,Susukan
1507,9,108,Jawa Barat,Cirebon,Kabupaten,Susukan Lebak
1508,9,108,Jawa Barat,Cirebon,Kabupaten,Talun (Cirebon Selatan)
1509,9,108,Jawa Barat,Cirebon,Kabupaten,Tengah Tani
1510,9,108,Jawa Barat,Cirebon,Kabupaten,Waled
1511,9,108,Jawa Barat,Cirebon,Kabupaten,Weru
1512,9,109,Jawa Barat,Cirebon,Kota,Harjamukti
1513,9,109,Jawa Barat,Cirebon,Kota,Kejaksan
1514,9,109,Jawa Barat,Cirebon,Kota,Kesambi
1515,9,109,Jawa Barat,Cirebon,Kota,Lemahwungkuk
1516,9,109,Jawa Barat,Cirebon,Kota,Pekalipan
1517,34,110,Sumatera Utara,Dairi,Kabupaten,Berampu (Brampu)
1518,34,110,Sumatera Utara,Dairi,Kabupaten,Gunung Sitember
1519,34,110,Sumatera Utara,Dairi,Kabupaten,Lae Parira
1520,34,110,Sumatera Utara,Dairi,Kabupaten,Parbuluan
1521,34,110,Sumatera Utara,Dairi,Kabupaten,Pegagan Hilir
1522,34,110,Sumatera Utara,Dairi,Kabupaten,Sidikalang
1523,34,110,Sumatera Utara,Dairi,Kabupaten,Siempat Nempu
1524,34,110,Sumatera Utara,Dairi,Kabupaten,Siempat Nempu Hilir
1525,34,110,Sumatera Utara,Dairi,Kabupaten,Siempat Nempu Hulu
1526,34,110,Sumatera Utara,Dairi,Kabupaten,Silahi Sabungan
1527,34,110,Sumatera Utara,Dairi,Kabupaten,Silima Pungga-Pungga
1528,34,110,Sumatera Utara,Dairi,Kabupaten,Sitinjo
1529,34,110,Sumatera Utara,Dairi,Kabupaten,Sumbul
1530,34,110,Sumatera Utara,Dairi,Kabupaten,Tanah Pinem
1531,34,110,Sumatera Utara,Dairi,Kabupaten,Tiga Lingga
1532,24,111,Papua,Deiyai (Deliyai),Kabupaten,Bowobado
1533,24,111,Papua,Deiyai (Deliyai),Kabupaten,Kapiraya
1534,24,111,Papua,Deiyai (Deliyai),Kabupaten,Tigi
1535,24,111,Papua,Deiyai (Deliyai),Kabupaten,Tigi Barat
1536,24,111,Papua,Deiyai (Deliyai),Kabupaten,Tigi Timur
1537,34,112,Sumatera Utara,Deli Serdang,Kabupaten,Bangun Purba
1538,34,112,Sumatera Utara,Deli Serdang,Kabupaten,Batang Kuis
1539,34,112,Sumatera Utara,Deli Serdang,Kabupaten,Beringin
1540,34,112,Sumatera Utara,Deli Serdang,Kabupaten,Biru-Biru
1541,34,112,Sumatera Utara,Deli Serdang,Kabupaten,Deli Tua
1542,34,112,Sumatera Utara,Deli Serdang,Kabupaten,Galang
1543,34,112,Sumatera Utara,Deli Serdang,Kabupaten,Gunung Meriah
1544,34,112,Sumatera Utara,Deli Serdang,Kabupaten,Hamparan Perak
1545,34,112,Sumatera Utara,Deli Serdang,Kabupaten,Kutalimbaru
1546,34,112,Sumatera Utara,Deli Serdang,Kabupaten,Labuhan Deli
1547,34,112,Sumatera Utara,Deli Serdang,Kabupaten,Lubuk Pakam
1548,34,112,Sumatera Utara,Deli Serdang,Kabupaten,Namo Rambe
1549,34,112,Sumatera Utara,Deli Serdang,Kabupaten,Pagar Merbau
1550,34,112,Sumatera Utara,Deli Serdang,Kabupaten,Pancur Batu
1551,34,112,Sumatera Utara,Deli Serdang,Kabupaten,Pantai Labu
1552,34,112,Sumatera Utara,Deli Serdang,Kabupaten,Patumbak
1553,34,112,Sumatera Utara,Deli Serdang,Kabupaten,Percut Sei Tuan
1554,34,112,Sumatera Utara,Deli Serdang,Kabupaten,Sibolangit
1555,34,112,Sumatera Utara,Deli Serdang,Kabupaten,Sinembah Tanjung Muda Hilir
1556,34,112,Sumatera Utara,Deli Serdang,Kabupaten,Sinembah Tanjung Muda Hulu
1557,34,112,Sumatera Utara,Deli Serdang,Kabupaten,Sunggal
1558,34,112,Sumatera Utara,Deli Serdang,Kabupaten,Tanjung Morawa
1559,10,113,Jawa Tengah,Demak,Kabupaten,Bonang
1560,10,113,Jawa Tengah,Demak,Kabupaten,Demak
1561,10,113,Jawa Tengah,Demak,Kabupaten,Dempet
1562,10,113,Jawa Tengah,Demak,Kabupaten,Gajah
1563,10,113,Jawa Tengah,Demak,Kabupaten,Guntur
1564,10,113,Jawa Tengah,Demak,Kabupaten,Karang Tengah
1565,10,113,Jawa Tengah,Demak,Kabupaten,Karanganyar
1566,10,113,Jawa Tengah,Demak,Kabupaten,Karangawen
1567,10,113,Jawa Tengah,Demak,Kabupaten,Kebonagung
1568,10,113,Jawa Tengah,Demak,Kabupaten,Mijen
1569,10,113,Jawa Tengah,Demak,Kabupaten,Mranggen
1570,10,113,Jawa Tengah,Demak,Kabupaten,Sayung
1571,10,113,Jawa Tengah,Demak,Kabupaten,Wedung
1572,10,113,Jawa Tengah,Demak,Kabupaten,Wonosalam
1573,1,114,Bali,Denpasar,Kota,Denpasar Barat
1574,1,114,Bali,Denpasar,Kota,Denpasar Selatan
1575,1,114,Bali,Denpasar,Kota,Denpasar Timur
1576,1,114,Bali,Denpasar,Kota,Denpasar Utara
1577,9,115,Jawa Barat,Depok,Kota,Beji
1578,9,115,Jawa Barat,Depok,Kota,Bojongsari
1579,9,115,Jawa Barat,Depok,Kota,Cilodong
1580,9,115,Jawa Barat,Depok,Kota,Cimanggis
1581,9,115,Jawa Barat,Depok,Kota,Cinere
1582,9,115,Jawa Barat,Depok,Kota,Cipayung
1583,9,115,Jawa Barat,Depok,Kota,Limo
1584,9,115,Jawa Barat,Depok,Kota,Pancoran Mas
1585,9,115,Jawa Barat,Depok,Kota,Sawangan
1586,9,115,Jawa Barat,Depok,Kota,Sukmajaya
1587,9,115,Jawa Barat,Depok,Kota,Tapos
1588,32,116,Sumatera Barat,Dharmasraya,Kabupaten,Asam Jujuhan
1589,32,116,Sumatera Barat,Dharmasraya,Kabupaten,Koto Baru
1590,32,116,Sumatera Barat,Dharmasraya,Kabupaten,Koto Besar
1591,32,116,Sumatera Barat,Dharmasraya,Kabupaten,Koto Salak
1592,32,116,Sumatera Barat,Dharmasraya,Kabupaten,Padang Laweh
1593,32,116,Sumatera Barat,Dharmasraya,Kabupaten,Pulau Punjung
1594,32,116,Sumatera Barat,Dharmasraya,Kabupaten,Sembilan Koto (IX Koto)
1595,32,116,Sumatera Barat,Dharmasraya,Kabupaten,Sitiung
1596,32,116,Sumatera Barat,Dharmasraya,Kabupaten,Sungai Rumbai
1597,32,116,Sumatera Barat,Dharmasraya,Kabupaten,Timpeh
1598,32,116,Sumatera Barat,Dharmasraya,Kabupaten,Tiumang
1599,24,117,Papua,Dogiyai,Kabupaten,Dogiyai
1600,24,117,Papua,Dogiyai,Kabupaten,Kamu
1601,24,117,Papua,Dogiyai,Kabupaten,Kamu Selatan
1602,24,117,Papua,Dogiyai,Kabupaten,Kamu Timur
1603,24,117,Papua,Dogiyai,Kabupaten,Kamu Utara (Ikrar/Ikrat)
1604,24,117,Papua,Dogiyai,Kabupaten,Mapia
1605,24,117,Papua,Dogiyai,Kabupaten,Mapia Barat
